t,zone,soc,reachable,num_reachable,req_de_all,min_de_any,n_expected,n_finite
61,308,60,1,1,5.0,5.0,1,1
61,308,65,1,1,5.0,5.0,1,1
61,308,70,1,1,5.0,5.0,1,1
61,308,75,1,1,5.0,5.0,1,1
61,308,80,1,1,5.0,5.0,1,1
61,308,85,1,1,5.0,5.0,1,1
61,308,90,1,1,5.0,5.0,1,1
61,308,95,1,1,5.0,5.0,1,1
61,308,100,1,1,5.0,5.0,1,1
61,317,0,0,0,10.0,10.0,1,1
61,317,5,0,0,10.0,10.0,1,1
61,317,10,1,1,10.0,10.0,1,1
61,317,15,1,1,10.0,10.0,1,1
61,317,20,1,1,10.0,10.0,1,1
61,317,25,1,1,10.0,10.0,1,1
61,317,30,1,1,10.0,10.0,1,1
61,317,35,1,1,10.0,10.0,1,1
61,317,40,1,1,10.0,10.0,1,1
61,317,45,1,1,10.0,10.0,1,1
61,317,50,1,1,10.0,10.0,1,1
61,317,55,1,1,10.0,10.0,1,1
61,317,60,1,1,10.0,10.0,1,1
61,317,65,1,1,10.0,10.0,1,1
61,317,70,1,1,10.0,10.0,1,1
61,317,75,1,1,10.0,10.0,1,1
61,317,80,1,1,10.0,10.0,1,1
61,317,85,1,1,10.0,10.0,1,1
61,317,90,1,1,10.0,10.0,1,1
61,317,95,1,1,10.0,10.0,1,1
61,317,100,1,1,10.0,10.0,1,1
62,308,0,0,0,5.0,5.0,1,1
62,308,5,1,1,5.0,5.0,1,1
62,308,10,1,1,5.0,5.0,1,1
62,308,15,1,1,5.0,5.0,1,1
62,308,20,1,1,5.0,5.0,1,1
62,308,25,1,1,5.0,5.0,1,1
62,308,30,1,1,5.0,5.0,1,1
62,308,35,1,1,5.0,5.0,1,1
62,308,40,1,1,5.0,5.0,1,1
62,308,45,1,1,5.0,5.0,1,1
62,308,50,1,1,5.0,5.0,1,1
62,308,55,1,1,5.0,5.0,1,1
62,308,60,1,1,5.0,5.0,1,1
62,308,65,1,1,5.0,5.0,1,1
62,308,70,1,1,5.0,5.0,1,1
62,308,75,1,1,5.0,5.0,1,1
62,308,80,1,1,5.0,5.0,1,1
62,308,85,1,1,5.0,5.0,1,1
62,308,90,1,1,5.0,5.0,1,1
62,308,95,1,1,5.0,5.0,1,1
62,308,100,1,1,5.0,5.0,1,1
62,317,0,0,0,10.0,10.0,1,1
62,317,5,0,0,10.0,10.0,1,1
62,317,10,1,1,10.0,10.0,1,1
62,317,15,1,1,10.0,10.0,1,1
62,317,20,1,1,10.0,10.0,1,1
62,317,25,1,1,10.0,10.0,1,1
62,317,30,1,1,10.0,10.0,1,1
62,317,35,1,1,10.0,10.0,1,1
62,317,40,1,1,10.0,10.0,1,1
62,317,45,1,1,10.0,10.0,1,1
62,317,50,1,1,10.0,10.0,1,1
62,317,55,1,1,10.0,10.0,1,1
62,317,60,1,1,10.0,10.0,1,1
62,317,65,1,1,10.0,10.0,1,1
62,317,70,1,1,10.0,10.0,1,1
62,317,75,1,1,10.0,10.0,1,1
62,317,80,1,1,10.0,10.0,1,1
62,317,85,1,1,10.0,10.0,1,1
62,317,90,1,1,10.0,10.0,1,1
62,317,95,1,1,10.0,10.0,1,1
62,317,100,1,1,10.0,10.0,1,1
63,308,0,0,0,5.0,5.0,1,1
63,308,5,1,1,5.0,5.0,1,1
63,308,10,1,1,5.0,5.0,1,1
63,308,15,1,1,5.0,5.0,1,1
63,308,20,1,1,5.0,5.0,1,1
63,308,25,1,1,5.0,5.0,1,1
63,308,30,1,1,5.0,5.0,1,1
63,308,35,1,1,5.0,5.0,1,1
63,308,40,1,1,5.0,5.0,1,1
63,308,45,1,1,5.0,5.0,1,1
63,308,50,1,1,5.0,5.0,1,1
63,308,55,1,1,5.0,5.0,1,1
63,308,60,1,1,5.0,5.0,1,1
63,308,65,1,1,5.0,5.0,1,1
63,308,70,1,1,5.0,5.0,1,1
63,308,75,1,1,5.0,5.0,1,1
63,308,80,1,1,5.0,5.0,1,1
63,308,85,1,1,5.0,5.0,1,1
63,308,90,1,1,5.0,5.0,1,1
63,308,95,1,1,5.0,5.0,1,1
63,308,100,1,1,5.0,5.0,1,1
63,317,0,0,0,10.0,10.0,1,1
63,317,5,0,0,10.0,10.0,1,1
63,317,10,1,1,10.0,10.0,1,1
63,317,15,1,1,10.0,10.0,1,1
63,317,20,1,1,10.0,10.0,1,1
63,317,25,1,1,10.0,10.0,1,1
63,317,30,1,1,10.0,10.0,1,1
63,317,35,1,1,10.0,10.0,1,1
63,317,40,1,1,10.0,10.0,1,1
63,317,45,1,1,10.0,10.0,1,1
63,317,50,1,1,10.0,10.0,1,1
63,317,55,1,1,10.0,10.0,1,1
63,317,60,1,1,10.0,10.0,1,1
63,317,65,1,1,10.0,10.0,1,1
63,317,70,1,1,10.0,10.0,1,1
63,317,75,1,1,10.0,10.0,1,1
63,317,80,1,1,10.0,10.0,1,1
63,317,85,1,1,10.0,10.0,1,1
63,317,90,1,1,10.0,10.0,1,1
63,317,95,1,1,10.0,10.0,1,1
63,317,100,1,1,10.0,10.0,1,1
64,308,0,0,0,5.0,5.0,1,1
64,308,5,1,1,5.0,5.0,1,1
64,308,10,1,1,5.0,5.0,1,1
64,308,15,1,1,5.0,5.0,1,1
64,308,20,1,1,5.0,5.0,1,1
64,308,25,1,1,5.0,5.0,1,1
64,308,30,1,1,5.0,5.0,1,1
64,308,35,1,1,5.0,5.0,1,1
64,308,40,1,1,5.0,5.0,1,1
64,308,45,1,1,5.0,5.0,1,1
64,308,50,1,1,5.0,5.0,1,1
64,308,55,1,1,5.0,5.0,1,1
64,308,60,1,1,5.0,5.0,1,1
64,308,65,1,1,5.0,5.0,1,1
64,308,70,1,1,5.0,5.0,1,1
64,308,75,1,1,5.0,5.0,1,1
64,308,80,1,1,5.0,5.0,1,1
64,308,85,1,1,5.0,5.0,1,1
64,308,90,1,1,5.0,5.0,1,1
64,308,95,1,1,5.0,5.0,1,1
64,308,100,1,1,5.0,5.0,1,1
64,317,0,0,0,10.0,10.0,1,1
64,317,5,0,0,10.0,10.0,1,1
64,317,10,1,1,10.0,10.0,1,1
64,317,15,1,1,10.0,10.0,1,1
64,317,20,1,1,10.0,10.0,1,1
64,317,25,1,1,10.0,10.0,1,1
64,317,30,1,1,10.0,10.0,1,1
64,317,35,1,1,10.0,10.0,1,1
64,317,40,1,1,10.0,10.0,1,1
64,317,45,1,1,10.0,10.0,1,1
64,317,50,1,1,10.0,10.0,1,1
64,317,55,1,1,10.0,10.0,1,1
64,317,60,1,1,10.0,10.0,1,1
64,317,65,1,1,10.0,10.0,1,1
64,317,70,1,1,10.0,10.0,1,1
64,317,75,1,1,10.0,10.0,1,1
64,317,80,1,1,10.0,10.0,1,1
64,317,85,1,1,10.0,10.0,1,1
64,317,90,1,1,10.0,10.0,1,1
64,317,95,1,1,10.0,10.0,1,1
64,317,100,1,1,10.0,10.0,1,1
65,308,0,0,0,5.0,5.0,1,1
65,308,5,1,1,5.0,5.0,1,1
65,308,10,1,1,5.0,5.0,1,1
65,308,15,1,1,5.0,5.0,1,1
65,308,20,1,1,5.0,5.0,1,1
65,308,25,1,1,5.0,5.0,1,1
65,308,30,1,1,5.0,5.0,1,1
65,308,35,1,1,5.0,5.0,1,1
65,308,40,1,1,5.0,5.0,1,1
65,308,45,1,1,5.0,5.0,1,1
65,308,50,1,1,5.0,5.0,1,1
65,308,55,1,1,5.0,5.0,1,1
65,308,60,1,1,5.0,5.0,1,1
65,308,65,1,1,5.0,5.0,1,1
65,308,70,1,1,5.0,5.0,1,1
65,308,75,1,1,5.0,5.0,1,1
65,308,80,1,1,5.0,5.0,1,1
65,308,85,1,1,5.0,5.0,1,1
65,308,90,1,1,5.0,5.0,1,1
65,308,95,1,1,5.0,5.0,1,1
65,308,100,1,1,5.0,5.0,1,1
65,317,0,0,0,10.0,10.0,1,1
65,317,5,0,0,10.0,10.0,1,1
65,317,10,1,1,10.0,10.0,1,1
65,317,15,1,1,10.0,10.0,1,1
65,317,20,1,1,10.0,10.0,1,1
65,317,25,1,1,10.0,10.0,1,1
65,317,30,1,1,10.0,10.0,1,1
65,317,35,1,1,10.0,10.0,1,1
65,317,40,1,1,10.0,10.0,1,1
65,317,45,1,1,10.0,10.0,1,1
65,317,50,1,1,10.0,10.0,1,1
65,317,55,1,1,10.0,10.0,1,1
65,317,60,1,1,10.0,10.0,1,1
65,317,65,1,1,10.0,10.0,1,1
65,317,70,1,1,10.0,10.0,1,1
65,317,75,1,1,10.0,10.0,1,1
65,317,80,1,1,10.0,10.0,1,1
65,317,85,1,1,10.0,10.0,1,1
65,317,90,1,1,10.0,10.0,1,1
65,317,95,1,1,10.0,10.0,1,1
65,317,100,1,1,10.0,10.0,1,1
66,308,0,0,0,5.0,5.0,1,1
66,308,5,1,1,5.0,5.0,1,1
66,308,10,1,1,5.0,5.0,1,1
66,308,15,1,1,5.0,5.0,1,1
66,308,20,1,1,5.0,5.0,1,1
66,308,25,1,1,5.0,5.0,1,1
66,308,30,1,1,5.0,5.0,1,1
66,308,35,1,1,5.0,5.0,1,1
66,308,40,1,1,5.0,5.0,1,1
66,308,45,1,1,5.0,5.0,1,1
66,308,50,1,1,5.0,5.0,1,1
66,308,55,1,1,5.0,5.0,1,1
66,308,60,1,1,5.0,5.0,1,1
66,308,65,1,1,5.0,5.0,1,1
66,308,70,1,1,5.0,5.0,1,1
66,308,75,1,1,5.0,5.0,1,1
66,308,80,1,1,5.0,5.0,1,1
66,308,85,1,1,5.0,5.0,1,1
66,308,90,1,1,5.0,5.0,1,1
66,308,95,1,1,5.0,5.0,1,1
66,308,100,1,1,5.0,5.0,1,1
66,317,0,0,0,10.0,10.0,1,1
66,317,5,0,0,10.0,10.0,1,1
66,317,10,1,1,10.0,10.0,1,1
66,317,15,1,1,10.0,10.0,1,1
66,317,20,1,1,10.0,10.0,1,1
66,317,25,1,1,10.0,10.0,1,1
66,317,30,1,1,10.0,10.0,1,1
66,317,35,1,1,10.0,10.0,1,1
66,317,40,1,1,10.0,10.0,1,1
66,317,45,1,1,10.0,10.0,1,1
66,317,50,1,1,10.0,10.0,1,1
66,317,55,1,1,10.0,10.0,1,1
66,317,60,1,1,10.0,10.0,1,1
66,317,65,1,1,10.0,10.0,1,1
66,317,70,1,1,10.0,10.0,1,1
66,317,75,1,1,10.0,10.0,1,1
66,317,80,1,1,10.0,10.0,1,1
66,317,85,1,1,10.0,10.0,1,1
66,317,90,1,1,10.0,10.0,1,1
66,317,95,1,1,10.0,10.0,1,1
66,317,100,1,1,10.0,10.0,1,1
67,308,0,0,0,5.0,5.0,1,1
67,308,5,1,1,5.0,5.0,1,1
67,308,10,1,1,5.0,5.0,1,1
67,308,15,1,1,5.0,5.0,1,1
67,308,20,1,1,5.0,5.0,1,1
67,308,25,1,1,5.0,5.0,1,1
67,308,30,1,1,5.0,5.0,1,1
67,308,35,1,1,5.0,5.0,1,1
67,308,40,1,1,5.0,5.0,1,1
67,308,45,1,1,5.0,5.0,1,1
67,308,50,1,1,5.0,5.0,1,1
67,308,55,1,1,5.0,5.0,1,1
67,308,60,1,1,5.0,5.0,1,1
67,308,65,1,1,5.0,5.0,1,1
67,308,70,1,1,5.0,5.0,1,1
67,308,75,1,1,5.0,5.0,1,1
67,308,80,1,1,5.0,5.0,1,1
67,308,85,1,1,5.0,5.0,1,1
67,308,90,1,1,5.0,5.0,1,1
67,308,95,1,1,5.0,5.0,1,1
67,308,100,1,1,5.0,5.0,1,1
67,317,0,0,0,10.0,10.0,1,1
67,317,5,0,0,10.0,10.0,1,1
67,317,10,1,1,10.0,10.0,1,1
67,317,15,1,1,10.0,10.0,1,1
67,317,20,1,1,10.0,10.0,1,1
67,317,25,1,1,10.0,10.0,1,1
67,317,30,1,1,10.0,10.0,1,1
67,317,35,1,1,10.0,10.0,1,1
67,317,40,1,1,10.0,10.0,1,1
67,317,45,1,1,10.0,10.0,1,1
67,317,50,1,1,10.0,10.0,1,1
67,317,55,1,1,10.0,10.0,1,1
67,317,60,1,1,10.0,10.0,1,1
67,317,65,1,1,10.0,10.0,1,1
67,317,70,1,1,10.0,10.0,1,1
67,317,75,1,1,10.0,10.0,1,1
67,317,80,1,1,10.0,10.0,1,1
67,317,85,1,1,10.0,10.0,1,1
67,317,90,1,1,10.0,10.0,1,1
67,317,95,1,1,10.0,10.0,1,1
67,317,100,1,1,10.0,10.0,1,1
68,308,0,0,0,5.0,5.0,1,1
68,308,5,1,1,5.0,5.0,1,1
68,308,10,1,1,5.0,5.0,1,1
68,308,15,1,1,5.0,5.0,1,1
68,308,20,1,1,5.0,5.0,1,1
68,308,25,1,1,5.0,5.0,1,1
68,308,30,1,1,5.0,5.0,1,1
68,308,35,1,1,5.0,5.0,1,1
68,308,40,1,1,5.0,5.0,1,1
68,308,45,1,1,5.0,5.0,1,1
68,308,50,1,1,5.0,5.0,1,1
68,308,55,1,1,5.0,5.0,1,1
68,308,60,1,1,5.0,5.0,1,1
68,308,65,1,1,5.0,5.0,1,1
68,308,70,1,1,5.0,5.0,1,1
68,308,75,1,1,5.0,5.0,1,1
68,308,80,1,1,5.0,5.0,1,1
68,308,85,1,1,5.0,5.0,1,1
68,308,90,1,1,5.0,5.0,1,1
68,308,95,1,1,5.0,5.0,1,1
68,308,100,1,1,5.0,5.0,1,1
68,317,0,0,0,10.0,10.0,1,1
68,317,5,0,0,10.0,10.0,1,1
68,317,10,1,1,10.0,10.0,1,1
68,317,15,1,1,10.0,10.0,1,1
68,317,20,1,1,10.0,10.0,1,1
68,317,25,1,1,10.0,10.0,1,1
68,317,30,1,1,10.0,10.0,1,1
68,317,35,1,1,10.0,10.0,1,1
68,317,40,1,1,10.0,10.0,1,1
68,317,45,1,1,10.0,10.0,1,1
68,317,50,1,1,10.0,10.0,1,1
68,317,55,1,1,10.0,10.0,1,1
68,317,60,1,1,10.0,10.0,1,1
68,317,65,1,1,10.0,10.0,1,1
68,317,70,1,1,10.0,10.0,1,1
68,317,75,1,1,10.0,10.0,1,1
68,317,80,1,1,10.0,10.0,1,1
68,317,85,1,1,10.0,10.0,1,1
68,317,90,1,1,10.0,10.0,1,1
68,317,95,1,1,10.0,10.0,1,1
68,317,100,1,1,10.0,10.0,1,1
69,308,0,0,0,5.0,5.0,1,1
69,308,5,1,1,5.0,5.0,1,1
69,308,10,1,1,5.0,5.0,1,1
69,308,15,1,1,5.0,5.0,1,1
69,308,20,1,1,5.0,5.0,1,1
69,308,25,1,1,5.0,5.0,1,1
69,308,30,1,1,5.0,5.0,1,1
69,308,35,1,1,5.0,5.0,1,1
69,308,40,1,1,5.0,5.0,1,1
69,308,45,1,1,5.0,5.0,1,1
69,308,50,1,1,5.0,5.0,1,1
69,308,55,1,1,5.0,5.0,1,1
69,308,60,1,1,5.0,5.0,1,1
69,308,65,1,1,5.0,5.0,1,1
69,308,70,1,1,5.0,5.0,1,1
69,308,75,1,1,5.0,5.0,1,1
69,308,80,1,1,5.0,5.0,1,1
69,308,85,1,1,5.0,5.0,1,1
69,308,90,1,1,5.0,5.0,1,1
69,308,95,1,1,5.0,5.0,1,1
69,308,100,1,1,5.0,5.0,1,1
69,317,0,0,0,10.0,10.0,1,1
69,317,5,0,0,10.0,10.0,1,1
69,317,10,1,1,10.0,10.0,1,1
69,317,15,1,1,10.0,10.0,1,1
69,317,20,1,1,10.0,10.0,1,1
69,317,25,1,1,10.0,10.0,1,1
69,317,30,1,1,10.0,10.0,1,1
69,317,35,1,1,10.0,10.0,1,1
69,317,40,1,1,10.0,10.0,1,1
69,317,45,1,1,10.0,10.0,1,1
69,317,50,1,1,10.0,10.0,1,1
69,317,55,1,1,10.0,10.0,1,1
69,317,60,1,1,10.0,10.0,1,1
69,317,65,1,1,10.0,10.0,1,1
69,317,70,1,1,10.0,10.0,1,1
69,317,75,1,1,10.0,10.0,1,1
69,317,80,1,1,10.0,10.0,1,1
69,317,85,1,1,10.0,10.0,1,1
69,317,90,1,1,10.0,10.0,1,1
69,317,95,1,1,10.0,10.0,1,1
69,317,100,1,1,10.0,10.0,1,1
70,308,0,0,0,5.0,5.0,1,1
70,308,5,1,1,5.0,5.0,1,1
70,308,10,1,1,5.0,5.0,1,1
70,308,15,1,1,5.0,5.0,1,1
70,308,20,1,1,5.0,5.0,1,1
70,308,25,1,1,5.0,5.0,1,1
70,308,30,1,1,5.0,5.0,1,1
70,308,35,1,1,5.0,5.0,1,1
70,308,40,1,1,5.0,5.0,1,1
70,308,45,1,1,5.0,5.0,1,1
70,308,50,1,1,5.0,5.0,1,1
70,308,55,1,1,5.0,5.0,1,1
70,308,60,1,1,5.0,5.0,1,1
70,308,65,1,1,5.0,5.0,1,1
70,308,70,1,1,5.0,5.0,1,1
70,308,75,1,1,5.0,5.0,1,1
70,308,80,1,1,5.0,5.0,1,1
70,308,85,1,1,5.0,5.0,1,1
70,308,90,1,1,5.0,5.0,1,1
70,308,95,1,1,5.0,5.0,1,1
70,308,100,1,1,5.0,5.0,1,1
70,317,0,0,0,10.0,10.0,1,1
70,317,5,0,0,10.0,10.0,1,1
70,317,10,1,1,10.0,10.0,1,1
70,317,15,1,1,10.0,10.0,1,1
70,317,20,1,1,10.0,10.0,1,1
70,317,25,1,1,10.0,10.0,1,1
70,317,30,1,1,10.0,10.0,1,1
70,317,35,1,1,10.0,10.0,1,1
70,317,40,1,1,10.0,10.0,1,1
70,317,45,1,1,10.0,10.0,1,1
70,317,50,1,1,10.0,10.0,1,1
70,317,55,1,1,10.0,10.0,1,1
70,317,60,1,1,10.0,10.0,1,1
70,317,65,1,1,10.0,10.0,1,1
70,317,70,1,1,10.0,10.0,1,1
70,317,75,1,1,10.0,10.0,1,1
70,317,80,1,1,10.0,10.0,1,1
70,317,85,1,1,10.0,10.0,1,1
70,317,90,1,1,10.0,10.0,1,1
70,317,95,1,1,10.0,10.0,1,1
70,317,100,1,1,10.0,10.0,1,1
71,308,0,0,0,5.0,5.0,1,1
71,308,5,1,1,5.0,5.0,1,1
71,308,10,1,1,5.0,5.0,1,1
71,308,15,1,1,5.0,5.0,1,1
71,308,20,1,1,5.0,5.0,1,1
71,308,25,1,1,5.0,5.0,1,1
71,308,30,1,1,5.0,5.0,1,1
71,308,35,1,1,5.0,5.0,1,1
71,308,40,1,1,5.0,5.0,1,1
71,308,45,1,1,5.0,5.0,1,1
71,308,50,1,1,5.0,5.0,1,1
71,308,55,1,1,5.0,5.0,1,1
71,308,60,1,1,5.0,5.0,1,1
71,308,65,1,1,5.0,5.0,1,1
71,308,70,1,1,5.0,5.0,1,1
71,308,75,1,1,5.0,5.0,1,1
71,308,80,1,1,5.0,5.0,1,1
71,308,85,1,1,5.0,5.0,1,1
71,308,90,1,1,5.0,5.0,1,1
71,308,95,1,1,5.0,5.0,1,1
71,308,100,1,1,5.0,5.0,1,1
71,317,0,0,0,10.0,10.0,1,1
71,317,5,0,0,10.0,10.0,1,1
71,317,10,1,1,10.0,10.0,1,1
71,317,15,1,1,10.0,10.0,1,1
71,317,20,1,1,10.0,10.0,1,1
71,317,25,1,1,10.0,10.0,1,1
71,317,30,1,1,10.0,10.0,1,1
71,317,35,1,1,10.0,10.0,1,1
71,317,40,1,1,10.0,10.0,1,1
71,317,45,1,1,10.0,10.0,1,1
71,317,50,1,1,10.0,10.0,1,1
71,317,55,1,1,10.0,10.0,1,1
71,317,60,1,1,10.0,10.0,1,1
71,317,65,1,1,10.0,10.0,1,1
71,317,70,1,1,10.0,10.0,1,1
71,317,75,1,1,10.0,10.0,1,1
71,317,80,1,1,10.0,10.0,1,1
71,317,85,1,1,10.0,10.0,1,1
71,317,90,1,1,10.0,10.0,1,1
71,317,95,1,1,10.0,10.0,1,1
71,317,100,1,1,10.0,10.0,1,1
72,308,0,0,0,5.0,5.0,1,1
72,308,5,1,1,5.0,5.0,1,1
72,308,10,1,1,5.0,5.0,1,1
72,308,15,1,1,5.0,5.0,1,1
72,308,20,1,1,5.0,5.0,1,1
72,308,25,1,1,5.0,5.0,1,1
72,308,30,1,1,5.0,5.0,1,1
72,308,35,1,1,5.0,5.0,1,1
72,308,40,1,1,5.0,5.0,1,1
72,308,45,1,1,5.0,5.0,1,1
72,308,50,1,1,5.0,5.0,1,1
72,308,55,1,1,5.0,5.0,1,1
72,308,60,1,1,5.0,5.0,1,1
72,308,65,1,1,5.0,5.0,1,1
72,308,70,1,1,5.0,5.0,1,1
72,308,75,1,1,5.0,5.0,1,1
72,308,80,1,1,5.0,5.0,1,1
72,308,85,1,1,5.0,5.0,1,1
72,308,90,1,1,5.0,5.0,1,1
72,308,95,1,1,5.0,5.0,1,1
72,308,100,1,1,5.0,5.0,1,1
72,317,0,0,0,10.0,10.0,1,1
72,317,5,0,0,10.0,10.0,1,1
72,317,10,1,1,10.0,10.0,1,1
72,317,15,1,1,10.0,10.0,1,1
72,317,20,1,1,10.0,10.0,1,1
72,317,25,1,1,10.0,10.0,1,1
72,317,30,1,1,10.0,10.0,1,1
72,317,35,1,1,10.0,10.0,1,1
72,317,40,1,1,10.0,10.0,1,1
72,317,45,1,1,10.0,10.0,1,1
72,317,50,1,1,10.0,10.0,1,1
72,317,55,1,1,10.0,10.0,1,1
72,317,60,1,1,10.0,10.0,1,1
72,317,65,1,1,10.0,10.0,1,1
72,317,70,1,1,10.0,10.0,1,1
72,317,75,1,1,10.0,10.0,1,1
72,317,80,1,1,10.0,10.0,1,1
72,317,85,1,1,10.0,10.0,1,1
72,317,90,1,1,10.0,10.0,1,1
72,317,95,1,1,10.0,10.0,1,1
72,317,100,1,1,10.0,10.0,1,1
73,308,0,0,0,5.0,5.0,1,1
73,308,5,1,1,5.0,5.0,1,1
73,308,10,1,1,5.0,5.0,1,1
73,308,15,1,1,5.0,5.0,1,1
73,308,20,1,1,5.0,5.0,1,1
73,308,25,1,1,5.0,5.0,1,1
73,308,30,1,1,5.0,5.0,1,1
73,308,35,1,1,5.0,5.0,1,1
73,308,40,1,1,5.0,5.0,1,1
73,308,45,1,1,5.0,5.0,1,1
73,308,50,1,1,5.0,5.0,1,1
73,308,55,1,1,5.0,5.0,1,1
73,308,60,1,1,5.0,5.0,1,1
73,308,65,1,1,5.0,5.0,1,1
73,308,70,1,1,5.0,5.0,1,1
73,308,75,1,1,5.0,5.0,1,1
73,308,80,1,1,5.0,5.0,1,1
73,308,85,1,1,5.0,5.0,1,1
73,308,90,1,1,5.0,5.0,1,1
73,308,95,1,1,5.0,5.0,1,1
73,308,100,1,1,5.0,5.0,1,1
73,317,0,0,0,10.0,10.0,1,1
73,317,5,0,0,10.0,10.0,1,1
73,317,10,1,1,10.0,10.0,1,1
73,317,15,1,1,10.0,10.0,1,1
73,317,20,1,1,10.0,10.0,1,1
73,317,25,1,1,10.0,10.0,1,1
73,317,30,1,1,10.0,10.0,1,1
73,317,35,1,1,10.0,10.0,1,1
73,317,40,1,1,10.0,10.0,1,1
73,317,45,1,1,10.0,10.0,1,1
73,317,50,1,1,10.0,10.0,1,1
73,317,55,1,1,10.0,10.0,1,1
73,317,60,1,1,10.0,10.0,1,1
73,317,65,1,1,10.0,10.0,1,1
73,317,70,1,1,10.0,10.0,1,1
73,317,75,1,1,10.0,10.0,1,1
73,317,80,1,1,10.0,10.0,1,1
73,317,85,1,1,10.0,10.0,1,1
73,317,90,1,1,10.0,10.0,1,1
73,317,95,1,1,10.0,10.0,1,1
73,317,100,1,1,10.0,10.0,1,1
74,308,0,0,0,5.0,5.0,1,1
74,308,5,1,1,5.0,5.0,1,1
74,308,10,1,1,5.0,5.0,1,1
74,308,15,1,1,5.0,5.0,1,1
74,308,20,1,1,5.0,5.0,1,1
74,308,25,1,1,5.0,5.0,1,1
74,308,30,1,1,5.0,5.0,1,1
74,308,35,1,1,5.0,5.0,1,1
74,308,40,1,1,5.0,5.0,1,1
74,308,45,1,1,5.0,5.0,1,1
74,308,50,1,1,5.0,5.0,1,1
74,308,55,1,1,5.0,5.0,1,1
74,308,60,1,1,5.0,5.0,1,1
74,308,65,1,1,5.0,5.0,1,1
74,308,70,1,1,5.0,5.0,1,1
74,308,75,1,1,5.0,5.0,1,1
74,308,80,1,1,5.0,5.0,1,1
74,308,85,1,1,5.0,5.0,1,1
74,308,90,1,1,5.0,5.0,1,1
74,308,95,1,1,5.0,5.0,1,1
74,308,100,1,1,5.0,5.0,1,1
74,317,0,0,0,10.0,10.0,1,1
74,317,5,0,0,10.0,10.0,1,1
74,317,10,1,1,10.0,10.0,1,1
74,317,15,1,1,10.0,10.0,1,1
74,317,20,1,1,10.0,10.0,1,1
74,317,25,1,1,10.0,10.0,1,1
74,317,30,1,1,10.0,10.0,1,1
74,317,35,1,1,10.0,10.0,1,1
74,317,40,1,1,10.0,10.0,1,1
74,317,45,1,1,10.0,10.0,1,1
74,317,50,1,1,10.0,10.0,1,1
74,317,55,1,1,10.0,10.0,1,1
74,317,60,1,1,10.0,10.0,1,1
74,317,65,1,1,10.0,10.0,1,1
74,317,70,1,1,10.0,10.0,1,1
74,317,75,1,1,10.0,10.0,1,1
74,317,80,1,1,10.0,10.0,1,1
74,317,85,1,1,10.0,10.0,1,1
74,317,90,1,1,10.0,10.0,1,1
74,317,95,1,1,10.0,10.0,1,1
74,317,100,1,1,10.0,10.0,1,1
75,308,0,0,0,5.0,5.0,1,1
75,308,5,1,1,5.0,5.0,1,1
75,308,10,1,1,5.0,5.0,1,1
75,308,15,1,1,5.0,5.0,1,1
75,308,20,1,1,5.0,5.0,1,1
75,308,25,1,1,5.0,5.0,1,1
75,308,30,1,1,5.0,5.0,1,1
75,308,35,1,1,5.0,5.0,1,1
75,308,40,1,1,5.0,5.0,1,1
75,308,45,1,1,5.0,5.0,1,1
75,308,50,1,1,5.0,5.0,1,1
75,308,55,1,1,5.0,5.0,1,1
75,308,60,1,1,5.0,5.0,1,1
75,308,65,1,1,5.0,5.0,1,1
75,308,70,1,1,5.0,5.0,1,1
75,308,75,1,1,5.0,5.0,1,1
75,308,80,1,1,5.0,5.0,1,1
75,308,85,1,1,5.0,5.0,1,1
75,308,90,1,1,5.0,5.0,1,1
75,308,95,1,1,5.0,5.0,1,1
75,308,100,1,1,5.0,5.0,1,1
75,317,0,0,0,10.0,10.0,1,1
75,317,5,0,0,10.0,10.0,1,1
75,317,10,1,1,10.0,10.0,1,1
75,317,15,1,1,10.0,10.0,1,1
75,317,20,1,1,10.0,10.0,1,1
75,317,25,1,1,10.0,10.0,1,1
75,317,30,1,1,10.0,10.0,1,1
75,317,35,1,1,10.0,10.0,1,1
75,317,40,1,1,10.0,10.0,1,1
75,317,45,1,1,10.0,10.0,1,1
75,317,50,1,1,10.0,10.0,1,1
75,317,55,1,1,10.0,10.0,1,1
75,317,60,1,1,10.0,10.0,1,1
75,317,65,1,1,10.0,10.0,1,1
75,317,70,1,1,10.0,10.0,1,1
75,317,75,1,1,10.0,10.0,1,1
75,317,80,1,1,10.0,10.0,1,1
75,317,85,1,1,10.0,10.0,1,1
75,317,90,1,1,10.0,10.0,1,1
75,317,95,1,1,10.0,10.0,1,1
75,317,100,1,1,10.0,10.0,1,1
76,308,0,0,0,5.0,5.0,1,1
76,308,5,1,1,5.0,5.0,1,1
76,308,10,1,1,5.0,5.0,1,1
76,308,15,1,1,5.0,5.0,1,1
76,308,20,1,1,5.0,5.0,1,1
76,308,25,1,1,5.0,5.0,1,1
76,308,30,1,1,5.0,5.0,1,1
76,308,35,1,1,5.0,5.0,1,1
76,308,40,1,1,5.0,5.0,1,1
76,308,45,1,1,5.0,5.0,1,1
76,308,50,1,1,5.0,5.0,1,1
76,308,55,1,1,5.0,5.0,1,1
76,308,60,1,1,5.0,5.0,1,1
76,308,65,1,1,5.0,5.0,1,1
76,308,70,1,1,5.0,5.0,1,1
76,308,75,1,1,5.0,5.0,1,1
